Municipality code,Municipality,Age,Total
075028,Gagliano del Capo,65,76
075029,Galatina,18,243
075029,Galatina,19,264
075029,Galatina,20,222
075029,Galatina,21,263
075029,Galatina,22,289
075029,Galatina,23,270
075029,Galatina,24,274
075029,Galatina,25,257
075029,Galatina,26,262
075029,Galatina,27,251
075029,Galatina,28,267
075029,Galatina,29,240
075029,Galatina,30,271
075029,Galatina,31,247
075029,Galatina,32,261
075029,Galatina,33,257
075029,Galatina,34,247
075029,Galatina,35,267
075029,Galatina,36,249
075029,Galatina,37,278
075029,Galatina,38,272
075029,Galatina,39,282
075029,Galatina,40,292
075029,Galatina,41,331
075029,Galatina,42,311
075029,Galatina,43,348
075029,Galatina,44,348
075029,Galatina,45,367
075029,Galatina,46,401
075029,Galatina,47,393
075029,Galatina,48,412
075029,Galatina,49,378
075029,Galatina,50,387
075029,Galatina,51,407
075029,Galatina,52,395
075029,Galatina,53,387
075029,Galatina,54,396
075029,Galatina,55,418
075029,Galatina,56,406
075029,Galatina,57,468
075029,Galatina,58,441
075029,Galatina,59,386
075029,Galatina,60,401
075029,Galatina,61,340
075029,Galatina,62,400
075029,Galatina,63,362
075029,Galatina,64,357
075029,Galatina,65,335
075030,Galatone,18,170
075030,Galatone,19,166
075030,Galatone,20,170
075030,Galatone,21,157
075030,Galatone,22,152
075030,Galatone,23,161
075030,Galatone,24,163
075030,Galatone,25,154
075030,Galatone,26,153
075030,Galatone,27,181
075030,Galatone,28,128
075030,Galatone,29,156
075030,Galatone,30,149
075030,Galatone,31,166
075030,Galatone,32,152
075030,Galatone,33,155
075030,Galatone,34,174
075030,Galatone,35,166
075030,Galatone,36,156
075030,Galatone,37,196
075030,Galatone,38,190
075030,Galatone,39,185
075030,Galatone,40,179
075030,Galatone,41,213
075030,Galatone,42,190
075030,Galatone,43,206
075030,Galatone,44,220
075030,Galatone,45,225
075030,Galatone,46,227
075030,Galatone,47,248
075030,Galatone,48,246
075030,Galatone,49,218
075030,Galatone,50,241
075030,Galatone,51,232
075030,Galatone,52,209
075030,Galatone,53,189
075030,Galatone,54,205
075030,Galatone,55,228
075030,Galatone,56,217
075030,Galatone,57,222
075030,Galatone,58,200
075030,Galatone,59,226
075030,Galatone,60,196
075030,Galatone,61,212
075030,Galatone,62,197
075030,Galatone,63,226
075030,Galatone,64,196
075030,Galatone,65,211
075031,Gallipoli,18,172
075031,Gallipoli,19,157
075031,Gallipoli,20,175
075031,Gallipoli,21,197
075031,Gallipoli,22,206
075031,Gallipoli,23,202
075031,Gallipoli,24,220
075031,Gallipoli,25,202
075031,Gallipoli,26,198
075031,Gallipoli,27,170
075031,Gallipoli,28,203
075031,Gallipoli,29,220
075031,Gallipoli,30,237
075031,Gallipoli,31,222
075031,Gallipoli,32,225
075031,Gallipoli,33,219
075031,Gallipoli,34,193
075031,Gallipoli,35,205
075031,Gallipoli,36,201
075031,Gallipoli,37,201
075031,Gallipoli,38,226
075031,Gallipoli,39,217
075031,Gallipoli,40,199
075031,Gallipoli,41,237
075031,Gallipoli,42,223
075031,Gallipoli,43,232
075031,Gallipoli,44,267
075031,Gallipoli,45,285
075031,Gallipoli,46,294
075031,Gallipoli,47,309
075031,Gallipoli,48,295
075031,Gallipoli,49,303
075031,Gallipoli,50,297
075031,Gallipoli,51,328
075031,Gallipoli,52,317
075031,Gallipoli,53,307
075031,Gallipoli,54,322
075031,Gallipoli,55,336
075031,Gallipoli,56,306
075031,Gallipoli,57,333
075031,Gallipoli,58,331
075031,Gallipoli,59,288
075031,Gallipoli,60,305
075031,Gallipoli,61,289
075031,Gallipoli,62,287
075031,Gallipoli,63,273
075031,Gallipoli,64,252
075031,Gallipoli,65,250
073007,Ginosa,18,249
073007,Ginosa,19,249
073007,Ginosa,20,207
073007,Ginosa,21,234
073007,Ginosa,22,245
073007,Ginosa,23,247
073007,Ginosa,24,217
073007,Ginosa,25,251
073007,Ginosa,26,241
073007,Ginosa,27,267
073007,Ginosa,28,266
073007,Ginosa,29,269
073007,Ginosa,30,274
073007,Ginosa,31,239
073007,Ginosa,32,279
073007,Ginosa,33,246
073007,Ginosa,34,259
073007,Ginosa,35,282
073007,Ginosa,36,283
073007,Ginosa,37,233
073007,Ginosa,38,272
073007,Ginosa,39,236
073007,Ginosa,40,249
073007,Ginosa,41,293
073007,Ginosa,42,274
073007,Ginosa,43,309
073007,Ginosa,44,327
073007,Ginosa,45,312
073007,Ginosa,46,347
073007,Ginosa,47,364
073007,Ginosa,48,343
073007,Ginosa,49,355
073007,Ginosa,50,318
073007,Ginosa,51,346
073007,Ginosa,52,316
073007,Ginosa,53,365
073007,Ginosa,54,316
073007,Ginosa,55,300
073007,Ginosa,56,305
073007,Ginosa,57,360
073007,Ginosa,58,335
073007,Ginosa,59,311
073007,Ginosa,60,331
073007,Ginosa,61,363
073007,Ginosa,62,291
073007,Ginosa,63,298
073007,Ginosa,64,283
073007,Ginosa,65,258
075032,Giuggianello,18,13
075032,Giuggianello,19,10
075032,Giuggianello,20,11
075032,Giuggianello,21,15
075032,Giuggianello,22,10
075032,Giuggianello,23,8
075032,Giuggianello,24,4
075032,Giuggianello,25,9
075032,Giuggianello,26,12
075032,Giuggianello,27,12
075032,Giuggianello,28,11
075032,Giuggianello,29,4
075032,Giuggianello,30,8
075032,Giuggianello,31,18
075032,Giuggianello,32,14
075032,Giuggianello,33,12
075032,Giuggianello,34,15
075032,Giuggianello,35,7
075032,Giuggianello,36,10
075032,Giuggianello,37,11
075032,Giuggianello,38,11
075032,Giuggianello,39,16
075032,Giuggianello,40,15
075032,Giuggianello,41,10
075032,Giuggianello,42,14
075032,Giuggianello,43,9
075032,Giuggianello,44,12
075032,Giuggianello,45,19
075032,Giuggianello,46,21
075032,Giuggianello,47,11
075032,Giuggianello,48,20
075032,Giuggianello,49,15
075032,Giuggianello,50,16
075032,Giuggianello,51,13
075032,Giuggianello,52,14
075032,Giuggianello,53,15
075032,Giuggianello,54,14
075032,Giuggianello,55,20
075032,Giuggianello,56,22
075032,Giuggianello,57,18
075032,Giuggianello,58,26
075032,Giuggianello,59,23
075032,Giuggianello,60,16
075032,Giuggianello,61,15
075032,Giuggianello,62,19
075032,Giuggianello,63,21
075032,Giuggianello,64,12
075032,Giuggianello,65,13
075033,Giurdignano,18,15
075033,Giurdignano,19,27
075033,Giurdignano,20,20
075033,Giurdignano,21,19
075033,Giurdignano,22,17
075033,Giurdignano,23,21
075033,Giurdignano,24,20
075033,Giurdignano,25,21
075033,Giurdignano,26,17
075033,Giurdignano,27,10
075033,Giurdignano,28,15
075033,Giurdignano,29,18
075033,Giurdignano,30,8
075033,Giurdignano,31,28
075033,Giurdignano,32,23
075033,Giurdignano,33,20
075033,Giurdignano,34,18
075033,Giurdignano,35,30
075033,Giurdignano,36,22
075033,Giurdignano,37,25
075033,Giurdignano,38,24
075033,Giurdignano,39,17
075033,Giurdignano,40,18
075033,Giurdignano,41,24
075033,Giurdignano,42,33
075033,Giurdignano,43,24
075033,Giurdignano,44,31
075033,Giurdignano,45,26
075033,Giurdignano,46,33
075033,Giurdignano,47,33
075033,Giurdignano,48,26
075033,Giurdignano,49,30
075033,Giurdignano,50,27
075033,Giurdignano,51,27
075033,Giurdignano,52,23
075033,Giurdignano,53,32
075033,Giurdignano,54,30
075033,Giurdignano,55,31
075033,Giurdignano,56,45
075033,Giurdignano,57,33
075033,Giurdignano,58,26
075033,Giurdignano,59,32
075033,Giurdignano,60,14
075033,Giurdignano,61,25
075033,Giurdignano,62,26
075033,Giurdignano,63,24
075033,Giurdignano,64,32
075033,Giurdignano,65,25
073008,Grottaglie,18,316
073008,Grottaglie,19,334
073008,Grottaglie,20,343
073008,Grottaglie,21,335
073008,Grottaglie,22,382
073008,Grottaglie,23,354
073008,Grottaglie,24,345
073008,Grottaglie,25,305
073008,Grottaglie,26,311
073008,Grottaglie,27,318
073008,Grottaglie,28,276
073008,Grottaglie,29,323
073008,Grottaglie,30,346
073008,Grottaglie,31,349
073008,Grottaglie,32,346
073008,Grottaglie,33,325
073008,Grottaglie,34,370
073008,Grottaglie,35,337
073008,Grottaglie,36,388
073008,Grottaglie,37,369
073008,Grottaglie,38,386
073008,Grottaglie,39,390
073008,Grottaglie,40,365
073008,Grottaglie,41,406
073008,Grottaglie,42,416
073008,Grottaglie,43,425
073008,Grottaglie,44,431
073008,Grottaglie,45,486
073008,Grottaglie,46,452
073008,Grottaglie,47,506
073008,Grottaglie,48,507
073008,Grottaglie,49,479
073008,Grottaglie,50,486
073008,Grottaglie,51,457
073008,Grottaglie,52,430
073008,Grottaglie,53,465
073008,Grottaglie,54,457
073008,Grottaglie,55,426
073008,Grottaglie,56,482
073008,Grottaglie,57,471
073008,Grottaglie,58,523
073008,Grottaglie,59,460
073008,Grottaglie,60,431
073008,Grottaglie,61,410
073008,Grottaglie,62,441
073008,Grottaglie,63,423
073008,Grottaglie,64,410
073008,Grottaglie,65,399
075034,Guagnano,18,46
075034,Guagnano,19,44
075034,Guagnano,20,39
075034,Guagnano,21,47
075034,Guagnano,22,48
075034,Guagnano,23,36
075034,Guagnano,24,52
075034,Guagnano,25,59
075034,Guagnano,26,38
075034,Guagnano,27,41
075034,Guagnano,28,47
075034,Guagnano,29,52
075034,Guagnano,30,46
075034,Guagnano,31,49
075034,Guagnano,32,48
075034,Guagnano,33,47
075034,Guagnano,34,61
075034,Guagnano,35,47
075034,Guagnano,36,48
075034,Guagnano,37,52
075034,Guagnano,38,56
075034,Guagnano,39,63
075034,Guagnano,40,68
075034,Guagnano,41,62
075034,Guagnano,42,70
075034,Guagnano,43,78
075034,Guagnano,44,79
075034,Guagnano,45,70
075034,Guagnano,46,82
075034,Guagnano,47,99
075034,Guagnano,48,94
075034,Guagnano,49,69
075034,Guagnano,50,74
075034,Guagnano,51,92
075034,Guagnano,52,85
075034,Guagnano,53,76
075034,Guagnano,54,66
075034,Guagnano,55,69
075034,Guagnano,56,75
075034,Guagnano,57,87
075034,Guagnano,58,82
075034,Guagnano,59,84
075034,Guagnano,60,71
075034,Guagnano,61,72
075034,Guagnano,62,90
075034,Guagnano,63,69
075034,Guagnano,64,65
075034,Guagnano,65,70
073009,Laterza,18,162
073009,Laterza,19,169
073009,Laterza,20,151
073009,Laterza,21,140
073009,Laterza,22,163
073009,Laterza,23,166
073009,Laterza,24,146
073009,Laterza,25,164
073009,Laterza,26,162
073009,Laterza,27,190
073009,Laterza,28,156
073009,Laterza,29,164
073009,Laterza,30,193
073009,Laterza,31,174
073009,Laterza,32,188
073009,Laterza,33,167
073009,Laterza,34,169
073009,Laterza,35,154
073009,Laterza,36,158
073009,Laterza,37,177
073009,Laterza,38,167
073009,Laterza,39,185
073009,Laterza,40,158
073009,Laterza,41,213
073009,Laterza,42,216
073009,Laterza,43,208
073009,Laterza,44,215
073009,Laterza,45,225
073009,Laterza,46,203
073009,Laterza,47,246
073009,Laterza,48,232
073009,Laterza,49,193
073009,Laterza,50,211
073009,Laterza,51,218
073009,Laterza,52,225
073009,Laterza,53,212
073009,Laterza,54,208
073009,Laterza,55,209
073009,Laterza,56,236
073009,Laterza,57,234
073009,Laterza,58,209
073009,Laterza,59,197
073009,Laterza,60,183
073009,Laterza,61,204
073009,Laterza,62,201
073009,Laterza,63,176
073009,Laterza,64,180
073009,Laterza,65,180
074009,Latiano,18,142
074009,Latiano,19,125
074009,Latiano,20,132
074009,Latiano,21,141
074009,Latiano,22,152
074009,Latiano,23,155
074009,Latiano,24,141
074009,Latiano,25,138
074009,Latiano,26,131
074009,Latiano,27,163
074009,Latiano,28,165
074009,Latiano,29,171
074009,Latiano,30,143
074009,Latiano,31,153
074009,Latiano,32,149
074009,Latiano,33,157
074009,Latiano,34,124
074009,Latiano,35,155
074009,Latiano,36,133
074009,Latiano,37,151
074009,Latiano,38,169
074009,Latiano,39,144
074009,Latiano,40,159
074009,Latiano,41,157
074009,Latiano,42,170
074009,Latiano,43,182
074009,Latiano,44,178
074009,Latiano,45,177
074009,Latiano,46,157
074009,Latiano,47,212
074009,Latiano,48,204
074009,Latiano,49,230
074009,Latiano,50,203
074009,Latiano,51,202
074009,Latiano,52,225
074009,Latiano,53,237
074009,Latiano,54,253
074009,Latiano,55,241
074009,Latiano,56,234
074009,Latiano,57,219
074009,Latiano,58,229
074009,Latiano,59,219
074009,Latiano,60,190
074009,Latiano,61,242
074009,Latiano,62,222
074009,Latiano,63,209
074009,Latiano,64,185
074009,Latiano,65,174
075035,Lecce,18,877
075035,Lecce,19,868
075035,Lecce,20,858
075035,Lecce,21,889
075035,Lecce,22,870
075035,Lecce,23,852
075035,Lecce,24,838
075035,Lecce,25,876
075035,Lecce,26,803
075035,Lecce,27,883
075035,Lecce,28,902
075035,Lecce,29,955
075035,Lecce,30,986
075035,Lecce,31,987
075035,Lecce,32,965
075035,Lecce,33,1001
075035,Lecce,34,1048
075035,Lecce,35,1037
075035,Lecce,36,1031
075035,Lecce,37,1182
075035,Lecce,38,1207
075035,Lecce,39,1203
075035,Lecce,40,1264
075035,Lecce,41,1233
075035,Lecce,42,1356
075035,Lecce,43,1275
075035,Lecce,44,1409
075035,Lecce,45,1416
075035,Lecce,46,1534
075035,Lecce,47,1587
075035,Lecce,48,1589
075035,Lecce,49,1601
075035,Lecce,50,1451
075035,Lecce,51,1454
075035,Lecce,52,1557
075035,Lecce,53,1594
075035,Lecce,54,1512
075035,Lecce,55,1560
075035,Lecce,56,1610
075035,Lecce,57,1503
075035,Lecce,58,1557
075035,Lecce,59,1377
075035,Lecce,60,1446
075035,Lecce,61,1319
075035,Lecce,62,1251
075035,Lecce,63,1199
075035,Lecce,64,1150
075035,Lecce,65,1227
073010,Leporano,18,86
073010,Leporano,19,84
073010,Leporano,20,82
073010,Leporano,21,88
073010,Leporano,22,70
073010,Leporano,23,80
073010,Leporano,24,89
073010,Leporano,25,77
073010,Leporano,26,58
073010,Leporano,27,79
073010,Leporano,28,78
073010,Leporano,29,74
073010,Leporano,30,77
073010,Leporano,31,92
073010,Leporano,32,93
073010,Leporano,33,78
073010,Leporano,34,104
073010,Leporano,35,76
073010,Leporano,36,111
073010,Leporano,37,86
073010,Leporano,38,95
073010,Leporano,39,107
073010,Leporano,40,137
073010,Leporano,41,112
073010,Leporano,42,110
073010,Leporano,43,159
073010,Leporano,44,128
073010,Leporano,45,158
073010,Leporano,46,157
073010,Leporano,47,158
073010,Leporano,48,176
073010,Leporano,49,150
073010,Leporano,50,131
073010,Leporano,51,138
073010,Leporano,52,155
073010,Leporano,53,119
073010,Leporano,54,115
073010,Leporano,55,110
073010,Leporano,56,142
073010,Leporano,57,126
073010,Leporano,58,152
073010,Leporano,59,128
073010,Leporano,60,118
073010,Leporano,61,111
073010,Leporano,62,119
073010,Leporano,63,102
073010,Leporano,64,120
073010,Leporano,65,101
075036,Lequile,18,81
075036,Lequile,19,101
075036,Lequile,20,80
075036,Lequile,21,82
075036,Lequile,22,92
075036,Lequile,23,92
075036,Lequile,24,76
075036,Lequile,25,81
075036,Lequile,26,92
075036,Lequile,27,67
075036,Lequile,28,77
075036,Lequile,29,103
075036,Lequile,30,91
075036,Lequile,31,88
075036,Lequile,32,94
075036,Lequile,33,91
075036,Lequile,34,81
075036,Lequile,35,92
075036,Lequile,36,94
075036,Lequile,37,90
075036,Lequile,38,107
075036,Lequile,39,97
075036,Lequile,40,120
075036,Lequile,41,97
075036,Lequile,42,99
075036,Lequile,43,122
075036,Lequile,44,134
075036,Lequile,45,111
075036,Lequile,46,143
075036,Lequile,47,164
075036,Lequile,48,156
075036,Lequile,49,139
075036,Lequile,50,135
075036,Lequile,51,166
075036,Lequile,52,134
075036,Lequile,53,140
075036,Lequile,54,139
075036,Lequile,55,142
075036,Lequile,56,142
075036,Lequile,57,146
075036,Lequile,58,165
075036,Lequile,59,118
075036,Lequile,60,110
075036,Lequile,61,129
075036,Lequile,62,131
075036,Lequile,63,107
075036,Lequile,64,117
075036,Lequile,65,94
075037,Leverano,18,166
075037,Leverano,19,149
075037,Leverano,20,132
075037,Leverano,21,163
075037,Leverano,22,163
075037,Leverano,23,161
075037,Leverano,24,159
075037,Leverano,25,154
075037,Leverano,26,127
075037,Leverano,27,145
075037,Leverano,28,142
075037,Leverano,29,137
075037,Leverano,30,126
075037,Leverano,31,144
075037,Leverano,32,136
075037,Leverano,33,144
075037,Leverano,34,160
075037,Leverano,35,149
075037,Leverano,36,153
075037,Leverano,37,148
075037,Leverano,38,131
075037,Leverano,39,163
075037,Leverano,40,150
075037,Leverano,41,161
075037,Leverano,42,194
075037,Leverano,43,205
075037,Leverano,44,226
075037,Leverano,45,207
075037,Leverano,46,184
075037,Leverano,47,231
075037,Leverano,48,217
075037,Leverano,49,218
075037,Leverano,50,187
075037,Leverano,51,192
075037,Leverano,52,208
075037,Leverano,53,179
075037,Leverano,54,186
075037,Leverano,55,192
075037,Leverano,56,183
075037,Leverano,57,177
075037,Leverano,58,190
075037,Leverano,59,183
075037,Leverano,60,158
075037,Leverano,61,176
075037,Leverano,62,198
075037,Leverano,63,154
075037,Leverano,64,161
075037,Leverano,65,168
075038,Lizzanello,18,130
075038,Lizzanello,19,114
075038,Lizzanello,20,118
075038,Lizzanello,21,102
075038,Lizzanello,22,106
075038,Lizzanello,23,106
075038,Lizzanello,24,114
075038,Lizzanello,25,113
075038,Lizzanello,26,104
075038,Lizzanello,27,127
075038,Lizzanello,28,104
075038,Lizzanello,29,96
075038,Lizzanello,30,120
075038,Lizzanello,31,118
075038,Lizzanello,32,133
075038,Lizzanello,33,119
075038,Lizzanello,34,127
075038,Lizzanello,35,138
075038,Lizzanello,36,148
075038,Lizzanello,37,163
075038,Lizzanello,38,154
075038,Lizzanello,39,166
075038,Lizzanello,40,156
075038,Lizzanello,41,161
075038,Lizzanello,42,164
075038,Lizzanello,43,188
075038,Lizzanello,44,166
075038,Lizzanello,45,189
075038,Lizzanello,46,223
075038,Lizzanello,47,248
075038,Lizzanello,48,238
075038,Lizzanello,49,225
075038,Lizzanello,50,204
075038,Lizzanello,51,212
075038,Lizzanello,52,203
075038,Lizzanello,53,227
075038,Lizzanello,54,187
075038,Lizzanello,55,188
075038,Lizzanello,56,186
075038,Lizzanello,57,180
075038,Lizzanello,58,186
075038,Lizzanello,59,171
075038,Lizzanello,60,162
075038,Lizzanello,61,186
075038,Lizzanello,62,150
075038,Lizzanello,63,142
075038,Lizzanello,64,147
075038,Lizzanello,65,149
073011,Lizzano,18,108
073011,Lizzano,19,107
073011,Lizzano,20,106
073011,Lizzano,21,104
073011,Lizzano,22,110
073011,Lizzano,23,102
073011,Lizzano,24,104
073011,Lizzano,25,109
073011,Lizzano,26,109
073011,Lizzano,27,90
073011,Lizzano,28,106
073011,Lizzano,29,90
073011,Lizzano,30,119
073011,Lizzano,31,122
073011,Lizzano,32,107
073011,Lizzano,33,116
073011,Lizzano,34,113
073011,Lizzano,35,120
073011,Lizzano,36,134
073011,Lizzano,37,125
073011,Lizzano,38,126
073011,Lizzano,39,106
073011,Lizzano,40,104
073011,Lizzano,41,118
073011,Lizzano,42,134
073011,Lizzano,43,137
073011,Lizzano,44,139
073011,Lizzano,45,141
073011,Lizzano,46,144
073011,Lizzano,47,141
073011,Lizzano,48,127
073011,Lizzano,49,141
073011,Lizzano,50,148
073011,Lizzano,51,141
073011,Lizzano,52,123
073011,Lizzano,53,146
073011,Lizzano,54,152
073011,Lizzano,55,152
073011,Lizzano,56,155
073011,Lizzano,57,139
073011,Lizzano,58,154
073011,Lizzano,59,131
073011,Lizzano,60,128
073011,Lizzano,61,129
073011,Lizzano,62,141
073011,Lizzano,63,147
073011,Lizzano,64,138
073011,Lizzano,65,155
075039,Maglie,18,126
075039,Maglie,19,134
075039,Maglie,20,115
075039,Maglie,21,117
075039,Maglie,22,140
075039,Maglie,23,137
075039,Maglie,24,124
075039,Maglie,25,130
075039,Maglie,26,131
075039,Maglie,27,115
075039,Maglie,28,116
075039,Maglie,29,132
075039,Maglie,30,147
075039,Maglie,31,105
075039,Maglie,32,138
075039,Maglie,33,126
075039,Maglie,34,140
075039,Maglie,35,120
075039,Maglie,36,120
075039,Maglie,37,130
075039,Maglie,38,142
075039,Maglie,39,126
075039,Maglie,40,172
075039,Maglie,41,158
075039,Maglie,42,169
075039,Maglie,43,212
075039,Maglie,44,191
075039,Maglie,45,186
075039,Maglie,46,203
075039,Maglie,47,193
075039,Maglie,48,214
075039,Maglie,49,200
075039,Maglie,50,184
075039,Maglie,51,176
075039,Maglie,52,212
075039,Maglie,53,224
075039,Maglie,54,206
075039,Maglie,55,212
075039,Maglie,56,238
075039,Maglie,57,206
075039,Maglie,58,227
075039,Maglie,59,230
075039,Maglie,60,217
075039,Maglie,61,211
075039,Maglie,62,222
075039,Maglie,63,195
075039,Maglie,64,202
075039,Maglie,65,184
073012,Manduria,18,299
073012,Manduria,19,334
073012,Manduria,20,328
073012,Manduria,21,289
073012,Manduria,22,307
073012,Manduria,23,288
073012,Manduria,24,307
073012,Manduria,25,290
073012,Manduria,26,291
073012,Manduria,27,279
073012,Manduria,28,295
073012,Manduria,29,275
073012,Manduria,30,321
073012,Manduria,31,282
073012,Manduria,32,295
073012,Manduria,33,316
073012,Manduria,34,323
073012,Manduria,35,283
073012,Manduria,36,320
073012,Manduria,37,343
073012,Manduria,38,367
073012,Manduria,39,358
073012,Manduria,40,378
073012,Manduria,41,378
073012,Manduria,42,380
073012,Manduria,43,432
073012,Manduria,44,437
073012,Manduria,45,467
073012,Manduria,46,479
073012,Manduria,47,442
073012,Manduria,48,496
073012,Manduria,49,489
073012,Manduria,50,444
073012,Manduria,51,472
073012,Manduria,52,444
073012,Manduria,53,446
073012,Manduria,54,468
073012,Manduria,55,483
073012,Manduria,56,475
073012,Manduria,57,466
073012,Manduria,58,507
073012,Manduria,59,458
073012,Manduria,60,424
073012,Manduria,61,391
073012,Manduria,62,457
073012,Manduria,63,461
073012,Manduria,64,381
073012,Manduria,65,431
075040,Martano,18,89
075040,Martano,19,67
075040,Martano,20,77
075040,Martano,21,78
075040,Martano,22,99
075040,Martano,23,86
075040,Martano,24,86
075040,Martano,25,74
075040,Martano,26,82
075040,Martano,27,68
075040,Martano,28,84
075040,Martano,29,79
075040,Martano,30,99
075040,Martano,31,92
075040,Martano,32,104
075040,Martano,33,82
075040,Martano,34,80
075040,Martano,35,94
075040,Martano,36,101
075040,Martano,37,78
075040,Martano,38,98
075040,Martano,39,104
075040,Martano,40,83
075040,Martano,41,108
075040,Martano,42,119
075040,Martano,43,102
075040,Martano,44,127
075040,Martano,45,121
075040,Martano,46,140
075040,Martano,47,128
075040,Martano,48,133
075040,Martano,49,116
075040,Martano,50,113
075040,Martano,51,131
075040,Martano,52,136
075040,Martano,53,157
075040,Martano,54,135
075040,Martano,55,133
075040,Martano,56,104
075040,Martano,57,141
075040,Martano,58,149
075040,Martano,59,149
075040,Martano,60,128
075040,Martano,61,122
075040,Martano,62,129
075040,Martano,63,119
075040,Martano,64,94
075040,Martano,65,112
075041,Martignano,18,15
075041,Martignano,19,18
075041,Martignano,20,15
075041,Martignano,21,13
075041,Martignano,22,19
075041,Martignano,23,12
075041,Martignano,24,12
075041,Martignano,25,16
075041,Martignano,26,15
075041,Martignano,27,19
075041,Martignano,28,14
075041,Martignano,29,18
075041,Martignano,30,16
075041,Martignano,31,11
075041,Martignano,32,10
075041,Martignano,33,23
075041,Martignano,34,15
075041,Martignano,35,14
075041,Martignano,36,14
075041,Martignano,37,22
075041,Martignano,38,17
075041,Martignano,39,19
075041,Martignano,40,19
075041,Martignano,41,19
075041,Martignano,42,24
075041,Martignano,43,24
075041,Martignano,44,16
075041,Martignano,45,17
075041,Martignano,46,20
075041,Martignano,47,30
075041,Martignano,48,19
075041,Martignano,49,21
075041,Martignano,50,20
075041,Martignano,51,28
075041,Martignano,52,24
075041,Martignano,53,22
075041,Martignano,54,24
075041,Martignano,55,28
075041,Martignano,56,24
075041,Martignano,57,27
075041,Martignano,58,38
075041,Martignano,59,30
075041,Martignano,60,21
075041,Martignano,61,26
075041,Martignano,62,22
075041,Martignano,63,21
075041,Martignano,64,22
075041,Martignano,65,20
073013,Martina Franca,18,489
073013,Martina Franca,19,480
073013,Martina Franca,20,489
073013,Martina Franca,21,491
073013,Martina Franca,22,445
073013,Martina Franca,23,444
073013,Martina Franca,24,415
073013,Martina Franca,25,482
073013,Martina Franca,26,469
073013,Martina Franca,27,422
073013,Martina Franca,28,463
073013,Martina Franca,29,472
073013,Martina Franca,30,441
073013,Martina Franca,31,489
073013,Martina Franca,32,542
073013,Martina Franca,33,487
073013,Martina Franca,34,551
073013,Martina Franca,35,504
073013,Martina Franca,36,521
073013,Martina Franca,37,538
073013,Martina Franca,38,573
073013,Martina Franca,39,570
073013,Martina Franca,40,546
073013,Martina Franca,41,567
073013,Martina Franca,42,584
073013,Martina Franca,43,651
073013,Martina Franca,44,680
073013,Martina Franca,45,733
073013,Martina Franca,46,710
073013,Martina Franca,47,790
073013,Martina Franca,48,789
073013,Martina Franca,49,800
073013,Martina Franca,50,713
073013,Martina Franca,51,784
073013,Martina Franca,52,734
073013,Martina Franca,53,803
073013,Martina Franca,54,765
073013,Martina Franca,55,800
073013,Martina Franca,56,738
073013,Martina Franca,57,775
073013,Martina Franca,58,750
073013,Martina Franca,59,745
073013,Martina Franca,60,690
073013,Martina Franca,61,749
073013,Martina Franca,62,658
073013,Martina Franca,63,670
073013,Martina Franca,64,639
073013,Martina Franca,65,658
073014,Maruggio,18,42
073014,Maruggio,19,40
073014,Maruggio,20,60
073014,Maruggio,21,53
073014,Maruggio,22,57
073014,Maruggio,23,54
073014,Maruggio,24,48
073014,Maruggio,25,46
073014,Maruggio,26,47
073014,Maruggio,27,52
073014,Maruggio,28,45
073014,Maruggio,29,57
073014,Maruggio,30,53
073014,Maruggio,31,57
073014,Maruggio,32,55
073014,Maruggio,33,52
073014,Maruggio,34,66
073014,Maruggio,35,46
073014,Maruggio,36,66
073014,Maruggio,37,45
073014,Maruggio,38,59
073014,Maruggio,39,80
073014,Maruggio,40,49
073014,Maruggio,41,71
073014,Maruggio,42,76
073014,Maruggio,43,59
073014,Maruggio,44,78
073014,Maruggio,45,73
073014,Maruggio,46,79
073014,Maruggio,47,81
073014,Maruggio,48,86
073014,Maruggio,49,79
073014,Maruggio,50,69
073014,Maruggio,51,76
073014,Maruggio,52,60
073014,Maruggio,53,82
073014,Maruggio,54,74
073014,Maruggio,55,84
073014,Maruggio,56,78
073014,Maruggio,57,92
073014,Maruggio,58,77
073014,Maruggio,59,93
073014,Maruggio,60,81
073014,Maruggio,61,88
073014,Maruggio,62,90
073014,Maruggio,63,82
073014,Maruggio,64,68
073014,Maruggio,65,81
073015,Massafra,18,311
073015,Massafra,19,308
073015,Massafra,20,348
073015,Massafra,21,349
073015,Massafra,22,325
073015,Massafra,23,337
073015,Massafra,24,375
073015,Massafra,25,384
073015,Massafra,26,381
073015,Massafra,27,348
073015,Massafra,28,337
073015,Massafra,29,375
073015,Massafra,30,399
073015,Massafra,31,394
073015,Massafra,32,378
073015,Massafra,33,371
073015,Massafra,34,405
073015,Massafra,35,405
073015,Massafra,36,421
073015,Massafra,37,415
073015,Massafra,38,429
073015,Massafra,39,410
073015,Massafra,40,409
073015,Massafra,41,418
073015,Massafra,42,439
073015,Massafra,43,419
073015,Massafra,44,494
073015,Massafra,45,513
073015,Massafra,46,518
073015,Massafra,47,530
073015,Massafra,48,526
073015,Massafra,49,486
073015,Massafra,50,529
073015,Massafra,51,477
073015,Massafra,52,486
073015,Massafra,53,488
073015,Massafra,54,480
073015,Massafra,55,506
073015,Massafra,56,470
073015,Massafra,57,518
073015,Massafra,58,483
073015,Massafra,59,428
073015,Massafra,60,450
073015,Massafra,61,431
073015,Massafra,62,447
